Date,Open,High,Low,Close,Adj Close,Volume
2012-04-12,33.25,34.209999084472656,32.0,34.0,23.233617782592773,654700
2012-04-13,34.0,37.45000076293945,33.90999984741211,37.0,25.283639907836914,1685000
2012-04-16,37.0,37.0,35.9900016784668,36.54999923706055,24.97613525390625,550200
2012-04-17,36.400001525878906,36.75,36.0,36.0,24.600299835205078,179600
2012-04-18,36.0,36.439998626708984,34.5,36.0,24.600299835205078,207100
2012-04-19,36.0,37.220001220703125,35.79999923706055,36.0,24.600299835205078,598100
2012-04-20,36.099998474121094,37.0,36.099998474121094,36.31999969482422,24.8189697265625,149700
2012-04-23,36.2400016784668,36.2400016784668,35.41999816894531,35.68000030517578,24.381624221801758,95700
2012-04-24,36.0,36.0,34.68000030517578,34.75,23.746116638183594,124500
2012-04-25,34.79999923706055,35.5,34.5,34.75,23.746116638183594,266200
2012-04-26,34.61000061035156,34.9900016784668,34.439998626708984,34.95000076293945,23.88278579711914,183900
2012-04-27,35.25,35.25,33.970001220703125,34.11000061035156,23.308780670166016,536000
2012-04-30,34.34000015258789,34.900001525878906,34.0,34.04999923706055,23.26778221130371,4105700
2012-05-01,33.7400016784668,34.099998474121094,32.58000183105469,32.7599983215332,22.386262893676758,6878600
2012-05-02,32.599998474121094,32.66999816894531,31.6299991607666,32.0,21.866931915283203,11287600
2012-05-03,31.93000030517578,31.979999542236328,31.049999237060547,31.389999389648438,21.450088500976562,11800000
2012-05-04,30.850000381469727,31.09000015258789,30.1200008392334,30.15999984741211,20.609586715698242,10881000
2012-05-07,30.100000381469727,30.549999237060547,29.25,29.350000381469727,20.056074142456055,12257200
2012-05-08,29.09000015258789,30.40999984741211,28.75,30.100000381469727,20.56857681274414,14601300
2012-05-09,29.809999465942383,32.88999938964844,29.729999542236328,32.4900016784668,22.201772689819336,13990000
2012-05-10,33.04999923706055,33.349998474121094,31.520000457763672,32.47999954223633,22.194934844970703,8862000
2012-05-11,31.729999542236328,32.150001525878906,31.399999618530273,31.829999923706055,21.75076675415039,4460100
2012-05-14,31.190000534057617,31.579999923706055,30.770000457763672,31.31999969482422,21.402257919311523,6398200
2012-05-15,31.350000381469727,32.31999969482422,31.059999465942383,31.670000076293945,21.64142417907715,6362800
2012-05-16,31.459999084472656,32.38999938964844,31.25,32.099998474121094,21.93526268005371,6118600
2012-05-17,31.889999389648438,32.0,31.200000762939453,31.260000228881836,21.361257553100586,5850500
2012-05-18,31.43000030517578,31.690000534057617,30.989999771118164,31.3799991607666,21.443262100219727,7940800
2012-05-21,31.229999542236328,32.34000015258789,30.950000762939453,32.189998626708984,21.996763229370117,5480100
