Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,29.997520446777344,30.123207092285156,29.243392944335938,29.41097640991211,18.822649002075195,730380
2000-01-04,29.41097640991211,29.494768142700195,28.782535552978516,28.8663272857666,18.474079132080078,404275
2000-01-05,28.782535552978516,29.285287857055664,28.782535552978516,28.992015838623047,18.554513931274414,930877
2000-01-06,28.824432373046875,29.662351608276367,28.824432373046875,29.117704391479492,18.63496208190918,993532
2000-01-07,29.15959930419922,29.997520446777344,29.033912658691406,29.913728713989258,19.144407272338867,1742262
2000-01-10,29.997520446777344,30.70975112915039,29.997520446777344,30.54216766357422,19.546602249145508,878366
2000-01-11,30.458375930786133,31.21250343322754,30.2488956451416,30.66785430908203,19.62703514099121,663548
2000-01-12,30.66785430908203,31.17060661315918,30.50027084350586,30.96112632751465,19.814729690551758,418149
2000-01-13,30.96112632751465,31.128711700439453,30.625959396362305,30.625959396362305,19.6002140045166,471555
2000-01-14,30.458375930786133,30.793542861938477,30.2488956451416,30.374584197998047,19.439334869384766,971006
2000-01-18,30.458375930786133,30.919231414794922,30.332687377929688,30.66785430908203,19.62703514099121,1554893
2000-01-19,30.75164794921875,31.044918060302734,30.625959396362305,30.70975112915039,19.653844833374023,1537439
2000-01-20,31.17060661315918,31.505775451660156,29.955623626708984,29.997520446777344,19.198028564453125,1585325
2000-01-21,30.332687377929688,30.374584197998047,29.41097640991211,29.746143341064453,19.037151336669922,830181
2000-01-24,29.82993507385254,30.08131217956543,28.74064064025879,29.033912658691406,18.581335067749023,824065
2000-01-25,28.95012092590332,29.285287857055664,28.154096603393555,29.033912658691406,18.581335067749023,1058425
2000-01-26,29.117704391479492,29.243392944335938,28.321680068969727,28.74064064025879,18.39363670349121,820783
2000-01-27,28.90822410583496,28.95012092590332,28.02840805053711,28.195993423461914,18.045082092285156,615811
2000-01-28,28.23788833618164,28.27978515625,27.39996910095215,27.483760833740234,17.589250564575195,889107
2000-01-31,27.483760833740234,27.483760833740234,26.729633331298828,27.022905349731445,17.294315338134766,1193283
2000-02-01,27.022905349731445,27.39996910095215,26.729633331298828,27.232385635375977,17.428380966186523,749774
2000-02-02,27.316177368164062,27.60944938659668,27.10669708251953,27.274280548095703,17.4551944732666,1002632
2000-02-03,27.232385635375977,27.39996910095215,26.93911361694336,27.274280548095703,17.4551944732666,674438
2000-02-04,27.190488815307617,27.651344299316406,26.897216796875,27.274280548095703,17.4551944732666,2066875
2000-02-07,27.316177368164062,27.60944938659668,27.064800262451172,27.35807228088379,17.508813858032227,1081249
2000-02-08,27.35807228088379,27.35807228088379,26.813425064086914,26.855321884155273,17.18705940246582,1111682
2000-02-09,26.93911361694336,27.064800262451172,25.891714096069336,26.394466400146484,16.892120361328125,1330378
2000-02-10,26.394466400146484,26.394466400146484,26.143089294433594,26.26877784729004,16.811683654785156,653702
2000-02-11,26.26877784729004,26.26877784729004,25.472753524780273,25.76602554321289,16.48991584777832,923120
2000-02-14,26.143089294433594,26.394466400146484,25.80792236328125,25.891714096069336,16.57036590576172,602385
2000-02-15,26.01740264892578,26.26877784729004,25.640338897705078,26.101194381713867,16.704429626464844,884930
2000-02-16,26.143089294433594,26.43636131286621,25.724130630493164,26.101194381713867,16.704429626464844,547934
2000-02-17,26.143089294433594,26.226882934570312,25.682233810424805,25.975505828857422,16.623992919921875,649376
2000-02-18,25.472753524780273,25.640338897705078,25.179481506347656,25.430858612060547,16.275423049926758,803180
2000-02-22,25.472753524780273,26.26877784729004,25.472753524780273,25.80792236328125,16.516740798950195,508253
2000-02-23,25.682233810424805,26.26877784729004,25.3051700592041,25.76602554321289,16.48991584777832,686671
2000-02-24,25.59844207763672,25.59844207763672,24.50914764404297,25.472753524780273,16.30223274230957,940424
2000-02-25,25.34706687927246,25.640338897705078,24.551042556762695,24.886211395263672,15.975200653076172,1045745
2000-02-28,25.263273239135742,25.640338897705078,24.886211395263672,25.011898040771484,16.055883407592773,1071553
2000-02-29,24.844314575195312,25.849817276000977,24.173978805541992,25.849817276000977,16.593769073486328,1175083
2000-03-01,25.849817276000977,25.849817276000977,25.09568977355957,25.640338897705078,16.459304809570312,993085
2000-03-02,25.724130630493164,26.52015495300293,25.724130630493164,26.143089294433594,16.782020568847656,1390199
2000-03-03,26.47825813293457,28.23788833618164,26.47825813293457,27.986513137817383,17.96537971496582,1089156
2000-03-06,27.902721405029297,28.321680068969727,27.483760833740234,27.986513137817383,17.96537971496582,1008748
2000-03-07,27.986513137817383,28.447368621826172,26.981008529663086,27.316177368164062,17.535076141357422,1250120
2000-03-08,27.274280548095703,27.274280548095703,26.897216796875,27.064800262451172,17.373706817626953,952060
2000-03-09,27.022905349731445,27.77703285217285,26.562049865722656,27.735137939453125,17.804012298583984,959967
2000-03-10,27.986513137817383,28.69874382019043,27.56755256652832,27.986513137817383,17.96537971496582,846740
2000-03-13,26.813425064086914,27.693241119384766,26.813425064086914,27.483760833740234,17.642656326293945,805865
2000-03-14,27.39996910095215,28.112201690673828,26.981008529663086,27.022905349731445,17.346820831298828,724413
2000-03-15,26.897216796875,28.90822410583496,26.645841598510742,28.363576889038086,18.207426071166992,774090
2000-03-16,28.48926544189453,29.704248428344727,27.77703285217285,29.704248428344727,19.068044662475586,1375430
2000-03-17,30.332687377929688,31.42198371887207,29.8718318939209,30.08131217956543,19.31009292602539,1208648
2000-03-20,30.165103912353516,31.003023147583008,29.452871322631836,30.625959396362305,19.659719467163086,1276972
2000-03-21,30.54216766357422,31.42198371887207,30.374584197998047,31.044918060302734,19.928661346435547,605816
2000-03-22,32.678863525390625,32.678863525390625,31.128711700439453,31.463878631591797,20.197607040405273,2070157
2000-03-23,31.38008689880371,31.715255737304688,30.374584197998047,31.296295166015625,20.090024948120117,863746
2000-03-24,31.296295166015625,31.715255737304688,30.793542861938477,30.835439682006836,19.794193267822266,887466
2000-03-27,30.835439682006836,31.086814880371094,30.50027084350586,30.877334594726562,19.821081161499023,523320
2000-03-28,30.835439682006836,31.88283920288086,30.50027084350586,30.96112632751465,19.874874114990234,993532
2000-03-29,30.877334594726562,31.715255737304688,30.66785430908203,31.589567184448242,20.27828598022461,703081
2000-03-30,31.505775451660156,32.2180061340332,31.33819007873535,32.13421630859375,20.627912521362305,866581
2000-03-31,32.13421630859375,32.343692779541016,31.924734115600586,32.09231948852539,20.60101890563965,1083785
2000-04-03,32.13421630859375,32.25990295410156,31.42198371887207,32.13421630859375,20.627912521362305,819739
2000-04-04,32.13421630859375,33.6005744934082,31.589567184448242,33.47488784790039,21.48853302001953,1110787
2000-04-05,33.558677673339844,33.558677673339844,32.176109313964844,33.2235107421875,21.32716178894043,1090349
2000-04-06,33.39109420776367,33.977638244628906,33.34919738769531,33.684364318847656,21.622995376586914,582096
2000-04-07,33.684364318847656,34.52228546142578,33.2235107421875,33.558677673339844,21.542316436767578,1711680
2000-04-10,33.558677673339844,34.35470199584961,33.2235107421875,34.18711853027344,21.945735931396484,841071
2000-04-11,34.52228546142578,35.65347671508789,34.52228546142578,35.19261932373047,22.591203689575195,2243801
2000-04-12,35.23451614379883,35.52779006958008,34.815555572509766,35.0250358581543,22.483613967895508,1804768
2000-04-13,35.0250358581543,36.449501037597656,34.899349212646484,35.52779006958008,22.80635643005371,1815061
2000-04-14,35.19261932373047,35.19261932373047,33.851951599121094,34.22901153564453,21.972625732421875,1213273
